user_id, similar_user
4425865, 4675072
1939624, 390956
1999461, 4733534
3281863, 5131876
947279, 734029
2777118, 2273461
3330780, 3752289
3931773, 4674587
5709860, 3696694
3312044, 1451766
2636043, 825453
4936944, 4276674
4531549, 4084387
4215382, 5279029
1908820, 1335824
378999, 4373232
315666, 1999822
1784494, 4496893
1679728, 3583993
263960, 734029
44423, 1817826
2116717, 5738219
5096249, 1028230
2366621, 2810836
1526960, 1755214
1036782, 5685342
1821617, 4583136
3194985, 1620021
1201821, 5258116
2506127, 2963218
912141, 2973197
3152927, 3238227
986935, 604096
2154366, 1755214
3779427, 2273461
970507, 4749654
3059984, 2213566
4905151, 4201821
1136258, 435521
4683626, 3802684
15988, 4324889
27886, 1375007
5238647, 4675072
2303055, 1712145
921728, 2095800
486343, 4583136
4975584, 3953586
2632589, 4496893
4098476, 427712
3802281, 4733534
1917195, 1712145
3428164, 5423644
4258385, 427712
4007479, 3898449
4886408, 4733534
4038647, 4141017
2435058, 4324889
4365439, 390956
860297, 825453
3762311, 5675398
1740715, 512966
1773683, 4675072
18013, 5478094
3384957, 3846627
4638514, 4276674
1241678, 734029
5807558, 2273461
1382531, 245574
178375, 3458041
3909007, 734029
1678694, 734029
4730292, 5009528
2246094, 4479844
5211481, 3778554
2652140, 2273461
2535236, 4837451
1288942, 29421
3350403, 3898449
625147, 2994305
3950799, 427712
2225549, 2493431
225653, 1028230
2808673, 2792054
980904, 29421
2248580, 175994
2906979, 2630646
2224566, 1755214
2571717, 4057495
842684, 2985595
5418855, 4733534
4157952, 29421
2827831, 3328902
134194, 245574
3888032, 734029
3104515, 825453
724692, 2273461
488992, 175994
3165405, 3069381
5396059, 825453
380695, 5009528
5698413, 3780230
5492968, 4690844
2541979, 2011932
724248, 5483956
2317034, 4669421
1761723, 5078897
2271345, 3287579
782876, 2810836
1282164, 734029
4968338, 29421
286102, 2273461
32499, 4837451
2936369, 4669421
2465087, 2363593
3751938, 5402672
4984794, 65272
3620918, 4525115
108453, 734029
5798411, 4305807
631383, 4141017
1667709, 5478094
4467626, 5360669
3086678, 2273461
5118057, 2273461
3514551, 435521
1425280, 2273461
1433735, 2630646
3586991, 4141017
466673, 4455369
2700030, 3846627
278372, 2949628
3169147, 832314
2598147, 1885080
3448308, 1742405
3712622, 217122
3232927, 4271841
4062924, 5710332
5322451, 4583136
2489535, 4057495
5683313, 832314
2304039, 3014119
2671319, 5798968
5539924, 2810836
1890093, 3959335
1082177, 604096
3457591, 417287
592680, 825453
3586174, 4583136
3424306, 2273461
1116998, 3959335
4826483, 1129684
5241002, 5514812
4857366, 4837451
1569079, 3500784
4749449, 3309802
3035528, 4644648
971736, 5710332
1909103, 4975049
3877292, 5279029
124932, 2592705
4303063, 5415351
4371170, 2630646
1419966, 2810836
5280182, 2273461
3208468, 2684149
1991535, 734029
1764838, 3780230
4842620, 2630646
380300, 5287162
817566, 2605741
4271437, 4669421
2074071, 4084387
2990997, 5402192
58206, 4669421
1450792, 2955513
3301950, 1742405
4417595, 734029
913326, 1817826
4744910, 2949628
1442171, 2605741
4007876, 1755214
343190, 4644648
819580, 4496893
3974868, 4759779
679031, 75515
3911867, 4141017
1747179, 3448747
5424600, 1141741
4435140, 5710332
26958, 5360669
1513626, 2810836
2954317, 1141741
3041533, 2717437
5676091, 2605741
4913216, 5279029
4329087, 2592705
534751, 3069381
4406601, 3780230
1278410, 2213566
5594351, 4153512
3227944, 5675398
3076322, 3014119
4080307, 3362496
5066337, 2268574
3438815, 4084387
1152385, 5685342
3042931, 1999822
4824139, 4119277
1795427, 3898449
3889770, 2273461
5118548, 2742580
3726761, 4373232
4699792, 1466341
5221357, 3006805
686938, 734029
4746824, 5685342
3681250, 4153512
2485113, 4084387
942073, 427712
1145060, 734029
755212, 5712202
220248, 427712
951973, 4583136
2750783, 2973197
5593642, 3583993
4444853, 4106866
1058987, 5710332
3278152, 5478094
5221693, 29421
1657629, 3069381
5154920, 5279029
1906608, 2273461
4779327, 3583993
2894128, 2273461
5355238, 4324889
2453002, 5572353
2891430, 5279029
1294143, 5023584
1910549, 227968
2224181, 2300354
4350066, 175994
153607, 5527826
3801824, 734029
2588345, 3953586
1096837, 3898449
2189588, 2098644
5116372, 4644648
1060252, 734029
426993, 4669421
1177490, 1451766
1057109, 4324889
3122105, 3362631
2400411, 4583136
308047, 1436444
2701605, 2592705
1984740, 734029
3970233, 390956
5507318, 2419114
3662634, 2973197
159402, 734029
211206, 1452853
218104, 4677012
4737714, 417287
2510298, 5685342
1530297, 604096
494611, 2605741
1004603, 4733534
1951784, 5675398
565837, 227968
5450192, 3527956
2097696, 5279029
2563717, 2300354
4564681, 5478094
3557501, 2461513
2717360, 1937789
3578933, 4733534
5060238, 4644648
228216, 427712
5656684, 3752289
3403590, 2810836
2435084, 3780230
922743, 3953586
2283177, 1721771
876891, 734029
2271198, 1755214
5526140, 2273461
2152382, 4837451
2661835, 4669421
4709589, 2592705
5411458, 3069381
2677321, 2742580
3301836, 4765217
1484716, 175994
1417928, 1620021
5059860, 2564049
2918406, 5576150
608798, 2273461
5244921, 3458041
914279, 734029
1358093, 3936589
1985659, 4044982
1007490, 5675398
1095407, 2136965
1760314, 1979347
5101013, 3500784
4044418, 4583136
3988216, 734029
631910, 1452853
4521748, 1436444
3216933, 5156672
4050968, 2810836
2357611, 871962
1652406, 4268445
3283046, 4674587
77749, 1620021
1409744, 5746867
3576354, 832314
3751270, 427712
4771876, 390956
564267, 3898449
3242792, 2273461
2535522, 5287162
1452160, 4848805
2109732, 4275686
4862900, 5258116
3814747, 5685342
3361968, 2514503
2248844, 5483956
1098582, 3924244
2959097, 2644761
466940, 417287
1308820, 4221738
2545456, 4406550
4974847, 2949628
855514, 5685342
3484907, 2273461
4381864, 5514812
4667583, 3953586
3958049, 1436444
469092, 2630646
5177128, 3696694
3805410, 345738
3007406, 5131876
1586150, 4919502
5489331, 3362496
2571714, 2510992
1086567, 3696694
3859226, 3356329
4854695, 2285148
3356384, 2742580
3645563, 5345993
4590750, 893076
1736847, 3036212
4699331, 3583993
4480508, 1777792
2199424, 4141017
3024684, 5184279
822291, 1452853
1379983, 3959335
3155022, 705256
4012108, 1028230
2902331, 2592705
890950, 1761125
4222528, 1141741
2033760, 1979347
4977110, 3359394
2865697, 29421
1319309, 2273461
97794, 2273461
5237388, 3903493
598916, 1777792
5194422, 2623537
4361651, 2191142
5546823, 99625
882001, 2630646
3587544, 3238227
1890195, 5576150
3225944, 2810836
5189311, 4201821
5566894, 1006136
2044746, 3898449
5753956, 4141017
2540326, 29421
1249054, 3959335
4991208, 1466341
4408256, 4669421
4278457, 29421
1589628, 4141017
1737241, 4677012
358179, 3527956
3558874, 29421
4420779, 512966
808390, 4479844
551651, 734029
5522206, 4669421
148950, 5279029
2368957, 5279029
24264, 390956
4413780, 3583993
1439175, 2810836
3843614, 4496893
1992190, 734029
4491415, 2742580
3552457, 3583993
3691272, 3238227
3422654, 5469865
356064, 427712
3061833, 2550586
245394, 2810836
2696356, 5746867
2096949, 2008921
4325353, 3654581
5413356, 323548
820048, 5023584
5756996, 1755214
4568551, 1777792
232471, 1436444
1671966, 2945002
2461345, 5279029
153765, 1156978
720287, 3898449
2093254, 2958622
4914960, 1436444
3985146, 4324889
5255334, 75515
2798678, 3953586
1998227, 5156672
3683831, 1777792
799424, 3953586
5256746, 1006136
2593564, 4276674
997564, 4271841
3930620, 1060341
5253588, 2095800
18392, 2588819
3115978, 29421
1835406, 1006136
1028548, 4733534
4922732, 4732929
491656, 2963218
3542322, 2136965
3348080, 2865034
2895515, 1335824
2242123, 3953586
4517510, 4583136
5498101, 3094509
204801, 2463946
1711835, 734029
3239587, 1723416
3995210, 2630646
3228724, 4733534
95075, 4669421
730206, 734029
193389, 227968
1373752, 734029
1282484, 5403499
5305817, 2623537
706482, 3356329
1398470, 3959335
5032626, 3362496
5580516, 175994
3570324, 3987929
1035843, 2872555
237126, 734029
956546, 4628547
3111766, 5626128
1496283, 1620021
4193419, 4811216
620460, 175994
689300, 2973197
4478971, 390956
4235733, 4962759
1287176, 4998896
291851, 5675398
545725, 2273461
477936, 2518035
810652, 4470899
378017, 592676
5329987, 3094509
5064144, 3238227
5364682, 734029
1626488, 2273461
1907772, 2273461
5139649, 29421
129946, 3328902
5753864, 4733534
2340229, 3953586
4496688, 1028230
3151714, 4141257
2455954, 825453
3228729, 1002798
4400897, 1755214
4193345, 2810836
3414890, 4733534
1630331, 2300354
5723263, 5675398
2296297, 3959335
5754195, 1777792
4199408, 5798548
4425099, 499038
5075363, 4084387
5056102, 5675398
2043799, 2945002
1462796, 2273461
2535691, 4975049
4206959, 227968
3110655, 1436444
1200876, 3959335
1750406, 634030
3328674, 1436444
692509, 3075003
4022178, 5527826
963279, 3959335
4264251, 4677012
4946969, 2592705
394573, 3846627
1883157, 2300354
1785423, 5360669
1926143, 2810836
3901508, 734029
1296718, 604096
3971983, 4669421
2987688, 2949628
515478, 4153512
2036910, 3356329
2912516, 5710332
1035622, 4674587
2525725, 5675398
5500571, 2962402
3016176, 3780230
1771228, 832314
5430665, 1335824
4410269, 5675398
3901663, 65272
2840782, 4674587
1499005, 5576150
2042009, 1436444
2751200, 4276674
3632312, 734029
192102, 2273461
1362696, 1978212
5738391, 2684149
4668563, 2592705
2746507, 3359394
4373865, 3898449
2780574, 2994305
48089, 4391340
2521651, 734029
4358156, 1836433
511989, 2273461
3277367, 3953586
1028361, 3069122
3674367, 825453
2880496, 4690844
446822, 390956
3280673, 4324889
3330387, 2300354
2303034, 451685
151106, 604096
1387274, 4468451
3018789, 2810836
1365646, 5415351
26076, 2945002
465263, 4677012
518616, 227968
2684130, 2095800
361579, 3654581
2703782, 4675072
223008, 3238227
263633, 1335824
3273206, 3523384
279489, 4583136
2628630, 2441510
324265, 734029
4935401, 4583136
327334, 2629650
4892486, 2285148
4810266, 2095800
2847401, 345738
1557815, 734029
77174, 592676
2559739, 734029
16368, 3075003
3129088, 2250778
1506944, 4084387
5368886, 4669421
3457303, 1755214
5181156, 4583136
1728786, 4675072
5416621, 1335824
557241, 1335824
4335260, 2684149
1230058, 779535
1248712, 3959335
1502360, 1721771
3417562, 1721771
5132392, 5402672
5001235, 4583136
1666866, 4644648
2883443, 1755214
109744, 451685
678519, 3846627
3388122, 1436444
2470089, 2592705
3597885, 29421
4170077, 3069381
5574799, 5675398
5067864, 2273461
2383995, 2300354
1823241, 4628547
4021354, 1721771
616287, 1885080
1851737, 5279029
4044289, 245574
798117, 4733534
5457524, 4733534
982996, 4848805
242777, 5780558
847469, 4583136
2822682, 245574
1508523, 1452853
1752987, 825453
3916886, 4675072
5019224, 4675072
1005823, 2273461
4169043, 2273461
5443748, 825453
4722083, 4583136
2718954, 3094509
4008506, 3846627
1308305, 2273461
1327104, 3898449
3312937, 4628547
1972037, 4811216
3010765, 734029
672620, 2592705
203175, 4305807
5303999, 4713249
2448428, 1777296
6672, 571392
1377174, 571392
199226, 3530783
4568730, 4733534
1610509, 2273461
5067145, 3362496
2996183, 29421
1006035, 4583136
3052671, 3898449
2375648, 2240362
3092284, 5279029
5753248, 3069381
1677708, 5738219
4529841, 3056027
758372, 5478094
792264, 856292
5393201, 1777792
3311032, 2300354
3681867, 4984172
4872950, 3846627
1811627, 2273461
3729755, 1638423
3933921, 2555563
3169390, 5131876
2312501, 2008921
452451, 1335824
4899100, 4732929
2645343, 2463946
718677, 2994305
4428767, 3654581
5496416, 5572353
5650808, 1755214
2506875, 3959335
1441777, 2273461
2743335, 1436444
532836, 4690844
2356967, 2273461
3100662, 29421
2966115, 29421
777657, 5478094
3317054, 5478094
2766516, 2250778
2652020, 5710332
2622078, 5559799
3612155, 4583136
4232423, 5131876
1707800, 1436444
4004267, 3959335
5715355, 2592705
927428, 3311388
5732617, 3665375
4162128, 2273461
5533073, 3924244
5480857, 4324889
1229444, 1141741
3783168, 29421
5253079, 2945002
330104, 245574
1182647, 3069381
2131119, 5710332
4094564, 1006136
1557558, 1436444
3490398, 2098644
3560230, 2623537
4470239, 750643
5703539, 3905589
4906750, None
2845148, 4141017
2724824, 358591
3004684, 5023584
4470059, 5210411
609470, 1750004
5554683, 417287
2204540, 417287
3116309, 2945002
4445334, 3802684
1464215, 668507
1974257, 4669421
4437472, 825453
3646535, 4583136
2890236, 4479844
2400485, 2008921
5435550, 5023584
2103154, 4975049
542563, 3654581
808384, 2630646
2909204, 5675398
2841424, 3959335
261904, 2273461
4344284, 345738
2561622, 2742580
3437322, 668507
5315039, 427712
3282594, 245574
5114001, 734029
2408538, 1436444
635205, 5078897
5082887, 734029
885398, 668507
4225911, 323548
3480960, 4837451
1479349, 1085516
312824, 4677012
4791597, 3802684
4571866, 2273461
2768722, 734029
3216599, 55233
1510614, 825453
3338187, 512966
5642500, 3780230
205900, 3665375
2791205, 1466341
1589059, 138241
3336500, 75515
1494346, 390956
3285922, 175994
3866060, 2973197
4369075, 2985595
4484921, 1452853
1536931, 4141017
13030, 1141741
3329554, 4141017
4921091, 3094509
1102370, 3898449
239326, 417287
2642658, 2742580
3648563, 634030
2509729, 2273464
375411, 2630646
1665425, 5403499
556358, 2461513
5767346, 5184279
4693497, 175994
3086877, 2146783
5588430, 3012296
4645908, 75515
2229912, 3359394
5200142, 29421
2966545, 3898449
1860752, 4674587
2637145, 1758685
4142676, 427712
5000005, 1060341
2009776, 2592705
4538791, 4141017
106107, 432459
5392745, 1620021
3539010, 5511002
515530, 978968
5128480, 3012296
3439388, 4674587
832266, 5675398
4319067, 4496893
3580319, 5258116
1467857, 4141017
2123886, 2810836
4839162, 2518035
1848338, 323548
1417008, 734029
5470464, 5279029
4100006, 210339
4274405, 1777792
4549886, 4479844
1480413, 451685
5211680, 3953586
572998, 3802684
2191033, 5675398
4874773, 4733534
1297443, 2286940
5147460, 4446640
4146498, 734029
336015, 734029
2877009, 3435364
409373, 1436444
4060542, 2273461
5339976, 1755214
610531, 427712
1247324, 29421
5295143, 2273461
5513899, 1466341
424818, 2973197
1489494, 3898449
3721519, 2605741
3320464, 2810836
5229737, 4791058
615599, 2273461
459610, 5156672
4403439, 4628547
4952328, 435521
4405831, 3311388
780389, 99625
5774340, 427712
972619, 4732929
1262357, 2273461
5342232, 4674587
5231520, 5279029
4154906, 734029
128610, 2285148
283340, 5710332
2102971, 5179782
1060369, 571392
3526271, 75515
4309274, 1141741
2026778, 5142379
2593326, 3359394
4095980, 1028230
4696876, 5705650
5040204, 2510992
1090090, 4677012
3066094, 5514812
3171724, 4669421
1254821, 4669421
763037, 175994
1814592, 4324889
1064632, 451685
2330043, 4733534
168816, 3586020
5344916, 1436444
2926005, 2273461
3341074, 2273461
3640894, 175994
3159281, 1885080
5435941, 4271841
3948253, 3094509
741832, 3959335
836580, 5685342
1140194, 5576150
3687548, 571392
1552061, 2095800
105971, 5791878
5125935, 4057495
372210, 3500784
5039078, 5078897
4379113, 2605741
5351634, 2810836
915924, 55233
2958963, 4019106
5093239, 2191142
2999585, 2273461
2648796, 4276674
3403243, 5710332
207883, 4837451
5633189, 29421
1205655, 825453
871223, 4106866
3355340, 3953586
1497538, 5360669
3832043, 734029
379383, 4677012
3876709, 1466341
1117583, 571052
4867950, 2994305
3831970, 734029
1571469, 2564049
3054739, 417287
3044351, 4268445
295797, 4800125
4921435, 4324889
4053360, 3527956
2750228, 734029
483442, 451685
2430783, 1777792
722574, 2286940
3246598, 2300354
4453175, 3069381
5049528, 5156672
4397317, 1436444
5520012, 2273461
5085976, 1541
152958, 4669421
3560097, 1814172
1181747, 5675398
3857838, 1814172
3717275, 1451766
2341382, 4324889
182473, 5626128
1263477, 734029
5021826, 3359394
3706779, 4057495
2349628, 1755214
4420988, 3959335
5541423, 1250074
3915974, 5798548
3509806, 4084387
2580092, 825453
5088505, 734029
413798, 2955513
5477654, 245574
2576824, 3846627
1868503, 423315
4997056, 825453
802725, 2273461
5524266, 4669421
2069012, 4141017
5655010, 447749
3784948, 2363593
2960038, 4674587
749557, 4275686
533647, 2500078
4998278, 2300354
1428222, 3620560
1375680, 2146783
3866859, 2810836
700946, 734029
4225028, 5156672
3508765, 4324889
5411634, 4141257
2855816, 4583136
383895, 4324889
1356105, 3936589
3369212, 2564049
2522041, 3050933
1294742, 2963218
4378828, 734029
1687933, 29421
137958, 1090002
5033563, 2949628
5009935, 3696694
5604107, 4644648
877810, 3583993
2678335, 4141017
4149187, 29421
4762606, 3362496
2952027, 435521
3743847, 2810836
48858, 4733534
2497990, 3069381
389848, 3069381
1644987, 2461513
4445581, 3094509
2529340, 2962402
97255, 4324889
768015, 734029
1109110, 4677012
5743104, 227968
3461753, 734029
4119122, 1987768
4015174, 3953586
1490470, 2810836
4083853, 5184279
3649796, 2955513
1003638, 2273461
4992007, 4669421
1415250, 4141017
1858417, 515737
1420295, 29421
4082928, 2273461
3219696, 3238227
1955123, 5478094
5718958, 1006136
5403567, 29421
975316, 734029
2996472, 825453
3760539, 3362631
2324737, 2273461
368422, 734029
1776966, 5279029
4837876, 4119277
757829, 4677366
3465740, 3453731
4183448, 29421
232817, 4669421
328337, 734029
2259132, 571052
4005458, 3511421
4742624, 4837451
5031616, 2461513
1174104, 2592705
3880925, 5675398
3564045, 3094509
2808646, 1452853
3512246, 4141017
5191727, 2949628
1210617, 2955513
2617653, 1755214
4241691, 5675398
2037232, 5258116
1966792, 4276674
3676582, 3959335
1568959, 3959335
4021391, 2955513
4280697, 734029
1471130, 3953586
349326, 4669421
3522142, 3696694
1700161, 5626128
1007454, 451685
5504222, 3959335
4337015, 4788802
3796838, 4837451
2875322, 1129684
1893163, 756362
5028251, 5514812
2336132, 227968
4312173, 3309802
1625122, 5415351
2192869, 3056027
1791282, 1466341
1244746, 2810836
694516, 2973197
4344147, 4141017
1285309, 29421
1497369, 2605741
3055668, 3654581
1833670, 4141017
898484, 779535
3990503, 2945002
3780265, 5242588
4145755, 2191142
765700, 4811216
1401820, 5791878
3925123, 3953586
1115249, 4644648
2101393, 5543699
3121231, 4472572
1430595, 29421
3914811, 4674587
4020059, 3069381
1795294, 3953586
3478749, 4479844
3521663, 3356329
1088851, 3328902
4213338, 3359394
4156480, 3359394
4846469, 175994
3099597, 2273461
5616722, 4669421
3842783, 2955513
1009373, 175994
2324378, 3654581
2906553, 3953586
5460278, 1436444
1525085, 4324889
2720210, 3953586
4040423, 4044982
3869562, 1466341
3721290, 1028230
4204731, 4106866
182152, 2810836
3169570, 2955513
2245321, 2300354
3729599, 2273461
4068048, 3355044
2218929, 175994
2064022, 734029
2341179, 5572353
2791839, 5738219
4489125, 4442062
144412, 2810836
1741208, 825453
3249850, 825453
1466563, 832314
4061854, 3959335
1386613, 668507
2980712, 417287
3625118, 245574
3932378, 2095800
1802435, 1750004
1563, 2630646
712705, 2441510
2255729, 4199162
395461, 1817826
2124228, 2605741
1255212, 4998896
964029, 1436444
3136191, 3953586
865054, 5383402
2823416, 451685
2000239, 1335824
5279656, 3523384
3713686, 4675072
2366566, 4496893
783474, 29421
5652806, 4583136
3408433, 4644648
1277536, 2273461
2043474, 3953586
946891, 5685342
1696866, 29421
2508401, 2684149
584968, 2191142
666176, 4690844
5594328, 4733534
242880, 1346399
96828, 3665375
1384920, 3309802
2381255, 3953586
4924203, 4442062
2196491, 2810836
1747190, 668507
2275193, 1777296
667765, 4084387
5202846, 4713249
904052, 5360669
3150931, 1755214
2941288, 2273461
1124356, 435521
1898895, 2095800
4676966, 4583136
2339789, 4583136
2295712, 3094509
721498, 825453
4163893, 2273461
4272635, 4019106
5016300, 2605741
3375005, 1541
3050054, 227968
4779160, 2630646
2180996, 2985595
3627443, 3898449
4029447, 4669421
2383713, 5675398
3688682, 29421
1704767, 832314
492120, 423315
1840787, 2810836
4421886, 175994
3092252, 4669421
4036182, 4455369
2755102, 832314
5321302, 4669421
4120575, 1978151
5321374, 4669421
6650, 3056027
5717565, 668507
3829129, 2630646
4072872, 4998896
1566375, 1250074
4679802, 2742580
1276625, 2273461
2812422, 390956
996569, 4196667
850854, 734029
2298940, 2810836
2927364, 3696694
4226871, 4141017
3002806, 390956
4180271, 3959335
4954305, 4677366
5614830, 2273461
5643796, 3959335
814569, 4583136
3092465, 417287
3441093, 99625
1698376, 734029
5060130, 553522
3565809, 604096
4708252, 1129684
4615681, 2273464
5708706, 2810836
3580490, 2605741
4073367, 427712
3617736, 3362496
2801025, 5457543
1150064, 5685342
3169724, 2095800
3091300, 2810836
2529885, 245574
5235173, 4583136
3834082, 427712
2290717, 734029
1394238, 734029
3111344, 4221738
4726968, 1060341
855054, 734029
1823031, 417287
4051570, 4669421
4997652, 5767329
4100305, 734029
2819279, 2994305
4594810, 2592705
5738786, 1777792
5479044, 3959335
3744249, 2564049
2506008, 3953586
3452242, 245574
1048638, 2169039
3399647, 5478094
1075243, 2630646
247551, 4669421
5003901, 1085516
2013018, 4837451
4532749, 1141741
843179, 427712
2761237, 3094509
4639417, 1250074
4593351, 734029
1442795, 2963218
2954565, 2286940
3033027, 5279029
1871082, 1335824
5311932, 1620021
2285642, 427712
4531735, 2994305
953937, 1361458
5705624, 832314
3292785, 2994305
853686, 4141017
2578162, 4675072
3622068, 1750004
3229710, 3953586
4755179, 4084387
4681696, 2630646
4912756, 3012296
3757353, 4669421
69143, 3530783
3857734, 4221738
629379, 734029
233837, 4936614
3669208, 1436444
2573488, 4141017
5367981, 2273461
3919789, 29421
5720324, 1141741
488774, 4255749
255836, 4472572
1561298, 29421
5503525, 832314
1375303, 4837451
2354723, 825453
3411788, 1814172
5248485, 2273461
294666, 740634
3011712, 3620560
5604785, 1060341
5206088, 5402192
5039845, 2150283
1747647, 3780230
3134230, 2273461
2859952, 2592705
1426210, 2213566
3387604, 3696694
4133224, 4733534
2678221, 1250074
90298, 2273461
2374706, 3359394
1550964, 734029
1234118, 1777296
3495186, 3309802
4351166, 2630646
5062817, 2684149
3848131, 99625
5709400, 4141017
639730, 2273461
5029286, 3959335
4176142, 5360669
5558653, 4669421
2913815, 4975049
1753657, 5402672
2932968, 2300354
4779762, 4373232
3892082, 3936589
1428691, 5360669
3261536, 4583136
772079, 55233
3430765, 2949628
3622151, 5279029
1594296, 571392
5128181, 825453
868756, 5483956
2522088, 29421
1744055, 4255749
132360, 5131876
5331091, 3464203
3369650, 3094509
325646, 2273461
1356511, 2461513
5243407, 734029
4696298, 3953586
1449465, 5780558
5349304, 55233
171172, 2461513
1938616, 734029
4691841, 740634
315233, 5279029
5244258, 2945002
4842074, 5042927
1727668, 2441510
1915456, 1758685
1675678, 3959335
1851719, 1436444
19174, 2354906
3802963, 2300354
2989590, 4733534
5068703, 1777296
5731139, 5287162
486101, 175994
4612403, 2994305
601126, 3248712
1353378, 2285148
4821346, 2300354
2368403, 3227638
5589980, 451685
4443995, 2564049
2897229, 1030605
5539684, 5279029
2109422, 4201821
5788009, 1141741
3007482, 4733534
4001187, 2605741
778195, 4583136
1335549, 5023584
1819677, 4255749
3993622, 138241
4032782, 4733534
141721, 4141017
1834472, 5528493
2412880, 5360669
5254616, 2963218
5386553, 3530783
4193716, 5156672
1709614, 734029
3992087, 4669421
4099339, 512966
4459908, 4141017
2168300, 2810836
460919, 4141257
5282639, 734029
4017817, 5559799
3355587, 4644648
5265509, 2742580
3273268, 4324889
4282050, 3696694
4193734, 4324889
5376863, 832314
5688337, 825453
2869936, 778669
2960599, 2630646
3555703, 4201821
3303483, 5685342
3897638, 734029
1876685, 734029
4294629, 4106866
1074188, 1085516
378976, 1742405
3256407, 4057495
2631130, 2955513
2781745, 4141017
1318920, 1937789
3127615, 2150283
3543460, 3959335
408773, 5279029
4906552, 2419114
4324969, 832314
1935467, 5685342
1374197, 1436444
4908730, 2146783
4229406, 3936589
2076811, 2273461
3872256, 4057495
4282900, 2945002
4656392, 4583136
3834368, 1436444
5348265, 4084387
4518563, 5258116
5697790, 734029
1672308, 4052759
480519, 1638423
628551, 2273461
5115163, 2810836
1391883, 3036212
1421008, 3959335
469077, 4677012
3244109, 2934052
5113719, 2420092
890487, 4141017
2991648, 4669421
3872126, 5156672
1247072, 4470899
942553, 5483956
660807, 734029
2856943, 4733534
386436, 29421
2076442, 2300354
284788, 2273461
2810088, 29421
4972964, 2273461
318782, 4975049
911664, 2273464
5030427, 2268574
4267982, 4669421
3654, 1620021
1401069, 4975049
4880486, 2273461
2501899, 4669421
5549279, 2592705
1971117, 245574
2395922, 1750004
1027155, 5023584
3868787, 1335824
214397, 2095800
1441029, 3898449
1902857, 4583136
5410460, 4811216
1266055, 4583136
1549104, 2564049
2396169, 4583136
3271069, 4472572
2227685, 1755214
1670639, 734029
2536802, 2955513
3608317, 3094509
3560166, 4941762
5749004, 3583993
3374642, 2684149
5652875, 5237642
1938800, 3953586
4835995, 29421
1033201, 4713249
3204520, 1620021
5395701, 3953586
428939, 825453
1032323, 734029
1092323, 5469865
5503364, 2810836
967428, 832314
1739433, 345738
3621953, 1085516
2379063, 4141017
1504426, 2330807
3217075, 2630646
2088317, 4785280
5359432, 2810836
5443971, 1466341
769061, 734029
1197759, 1452853
5805013, 2250778
5348471, 3959335
436180, 1028230
5096808, 4800125
2615000, 4811216
3776212, 4669421
4425647, 4674587
1906991, 5514812
5000963, 3953586
2634097, 825453
1711924, 2630646
1198258, 4271841
1423202, 3924244
1169516, 825453
4725946, 571052
3478691, 4324889
438474, 451685
4445933, 2463946
544079, 734029
2650771, 3094509
4084548, 3936589
3668297, 4669421
1490594, 4221738
5281155, 1755214
2876426, 5712202
5031526, 345738
4049902, 734029
1646507, 2273461
2362941, 4084387
3858484, 1436444
571176, 3069381
801277, 2286940
251189, 390956
4919866, 2146783
2067640, 427712
2444655, 5279029
4615569, 2949628
4669391, 4932675
2729128, 245574
3012140, 1335824
4204990, 2008921
1929423, 734029
5408464, 5402672
412743, 4221738
4066565, 1541
4442185, 2994305
2919322, 4733534
2126492, 323548
3490069, 756362
3784201, 734029
5213798, 4451299
3134492, 29421
4271654, 3074627
2221681, 3953586
3827006, 750643
5145367, 4324889
74142, 4644648
1281372, 4998896
3118727, 2955513
3157364, 1060341
2429864, 427712
4175420, 1452853
4712326, 1777792
1891790, 734029
3525136, 5710332
3003333, 2150283
1564823, 2605741
5659106, 3987929
4510095, 4141017
5305574, 3362496
5373574, 2994305
3094418, 1750004
3110641, 4677012
5791035, 4583136
2113136, 2273461
1550200, 5685342
4452753, 5478094
1553267, 2810836
450658, 3959335
4761414, 1755214
1794343, 4141017
3909139, 2268574
198872, 2379239
4352829, 4936614
2305087, 3583993
2909247, 5279029
5806105, 4141017
2355360, 5360669
4188080, 734029
5501681, 2273461
2793214, 5528493
2716782, 4733534
94659, 5156672
1005871, 427712
3216011, 1452853
3095646, 3583993
1079314, 390956
3340380, 3953586
948899, 2630646
3334140, 1452853
3870437, 3654581
3412847, 592676
5506026, 2630646
3900834, 978968
3353704, 4057495
5130871, 3953586
4352917, 3094509
5260757, 5023584
3797786, 1335824
5048159, 1436444
5205762, 3816867
3064752, 5078897
1234314, 390956
2329275, 4733534
4066990, 3959335
3560968, 1300080
574972, 1436444
109796, 1006136
946720, 2273461
77093, 2250778
5398766, 832314
1145662, 1436444
4863731, 2146783
183267, 4221738
3088890, 5483956
3085351, 5478094
2822799, 390956
5068615, 2810836
5042142, 5258116
2979930, 3696694
4601888, 4057495
2631850, 4141257
4568986, 2391494
5236922, 4141017
5214721, 5685342
4663519, 3583993
3759980, 3530783
44729, 734029
755739, 734029
3481635, 4765217
3526820, 3069381
2007556, 2273461
5386682, 5402192
803904, 2273461
4416421, 3924244
3442028, 417287
4820898, 2949628
5496771, 5798548
3153121, 5710332
2861513, 5210411
889902, 2273461
5342265, 2461513
5071457, 4677012
4101035, 2684149
2707045, 2285148
5126334, 4733534
3421706, 417287
595691, 29421
2871550, 4674587
